delivery_partner_id,name,city,vehicle_type,rating
575,Cynthia Brooks,Valsad,scooter,3.6
576,Christopher Lewis,Bhavnagar,bicycle,4.8
577,Kristen Smith,Gandhinagar,bicycle,4.5
578,John Jones,Ankleshwar,scooter,4.8
579,Alison Barnett,Navsari,bicycle,4.4
580,Trevor Bush,Patan,scooter,4.7
581,Katie Martinez,Vadodara,scooter,3.6
582,Charles Duran,Patan,scooter,3.9
583,Jessica Williams,Ahmedabad,bike,4.9
584,Evelyn Stevens,Porbandar,scooter,3.9
585,Benjamin Rogers,Gandhinagar,scooter,4.3
586,James Smith,Bharuch,bicycle,4.6
587,Carrie Jones,Surendranagar,bicycle,3.6
588,Sharon Simmons,Deesa,scooter,4.8
589,Raymond Sweeney,Gandhinagar,bike,4.7
590,Emily Moss,Gandhinagar,bike,4.4
591,Jamie Davis,Ankleshwar,bike,3.9
592,Travis Galvan,Modasa,bicycle,4.1
593,Mrs. Brooke Parker,Himmatnagar,bike,3.7
594,Kelly Kennedy DVM,Vyara,scooter,4.4
595,Crystal Mooney,Jamnagar,bike,3.9
596,Melissa Smith,Surat,bicycle,4.3
597,Brittany Webb,Navsari,bike,4.1
598,Jonathan Mills,Morbi,scooter,4.7
599,Mr. Nicholas Reyes,Vadodara,bicycle,4.0
600,Lisa Yates,Vadodara,bicycle,3.5
601,Tara King,Palanpur,scooter,4.4
602,Joan Mccoy,Junagadh,bike,3.6
603,Jason Green,Porbandar,bike,3.6
604,Joanne Hunter,Morbi,bicycle,4.6
605,Sarah Lopez,Vyara,scooter,3.9
606,Brian Lawson,Dahod,bike,4.3
607,Joseph Lamb,Vyara,bike,4.1
608,Sharon Becker,Patan,scooter,3.9
609,Carla Wright,Vadodara,bike,4.3
610,Christopher Berg,Deesa,scooter,4.8
611,Michael Bray,Ahmedabad,scooter,3.7
612,Douglas Cunningham,Jamnagar,bicycle,4.4
613,Michelle Clark,Deesa,scooter,4.1
614,Natalie Yang,Navsari,scooter,4.2
615,Nicole Moore,Surat,bicycle,3.9
616,Kathy Freeman,Bhavnagar,scooter,4.0
617,Sarah Mccarty,Dahod,scooter,4.8
618,Vanessa Lee,Patan,bike,3.9
619,Lori Wilson,Surendranagar,scooter,3.8
620,Erin Silva,Surat,bike,4.4
621,Dylan Fisher,Vadodara,bicycle,4.1
622,Ronald Fields,Surat,bicycle,4.2
623,Jon Rivera,Bharuch,bike,4.5
624,Michael Small,Vyara,scooter,4.7
625,Jonathan Hickman,Dahod,scooter,3.9
626,Paul Hubbard,Dahod,scooter,4.8
627,Matthew Hatfield,Valsad,scooter,4.0
628,Larry Campbell,Vadodara,scooter,4.3
629,Jason Solis,Morbi,scooter,4.8
630,Kenneth David,Mehsana,scooter,3.9
631,Jesus Simpson,Junagadh,bike,3.6
632,Kimberly Davis,Vapi,scooter,3.7
633,Rodney Robbins,Kalol,bicycle,3.6
634,Roy Mueller,Navsari,scooter,4.3
635,Alexander Keller,Morbi,bicycle,3.6
636,Kimberly Aguilar,Botad,bike,4.6
637,Kristi Lamb,Dahod,scooter,4.1
638,David Baker,Bharuch,bike,4.0
639,Jillian Herring,Gandhinagar,scooter,4.5
640,Sarah Larson,Ahmedabad,bicycle,4.9
641,Kevin Moore,Vadodara,bike,3.6
642,Christina Stokes,Surat,bicycle,4.8
643,Ronald Wilson,Porbandar,bicycle,4.0
644,Lisa Adams,Valsad,bike,4.8
645,Alan Shea,Bhavnagar,bicycle,4.3
646,Sarah Clay,Anand,bicycle,4.2
647,Julia Russell,Himmatnagar,scooter,4.8
648,Lawrence Lloyd,Mehsana,bicycle,3.8
649,Amy Taylor,Valsad,scooter,3.9
650,Christopher Valenzuela,Navsari,scooter,4.6
651,Natalie Strickland,Surat,scooter,4.9
652,Willie Walker,Godhra,scooter,4.9
653,Alejandro Miller,Bhavnagar,scooter,3.8
654,Sabrina Owen,Porbandar,scooter,3.7
655,Tammy Russell,Godhra,bike,4.4
656,Samantha Brown,Patan,bike,4.1
657,Amanda Mcbride,Ahmedabad,scooter,3.9
658,Jason Ward,Patan,scooter,3.6
659,Emily Hall,Nadiad,bicycle,3.5
660,Stephen Lawrence,Valsad,bike,3.9
661,Jonathan Miller,Modasa,bicycle,3.9
662,Stephen Watson,Bharuch,bicycle,3.9
663,Kenneth Keith,Vadodara,scooter,3.6
664,Karen Morales,Patan,scooter,4.8
665,Laura Singleton,Bhavnagar,bike,4.6
666,David Reid,Junagadh,bicycle,4.4
667,Christina Green,Godhra,bicycle,4.4
668,Garrett Smith,Patan,bicycle,4.3
669,Alexander Williams,Gandhinagar,bike,4.7
670,Abigail Lowery,Morbi,scooter,3.6
671,Sheila Herrera,Ahmedabad,scooter,3.7
672,Daniel Coffey,Palanpur,bike,4.8
673,Heidi Jones,Gandhinagar,bike,4.0
674,Thomas Conner,Kalol,bicycle,4.4
675,Randy Travis,Veraval,bicycle,4.4
676,Nicole Walters,Jamnagar,bicycle,4.5
677,Christopher Mosley,Surendranagar,bike,3.9
678,Juan Russell,Bhavnagar,scooter,4.0
679,Edward Simpson,Valsad,scooter,4.3
680,Rebecca Perez,Jamnagar,bicycle,4.1
681,Alyssa Brown,Rajkot,bicycle,4.2
682,Julia Ross,Modasa,bicycle,4.4
683,Jeffrey Gonzalez,Morbi,bike,4.3
684,Laura Vasquez,Valsad,scooter,3.7
685,Peter Jones,Anand,scooter,4.4
686,Jason Ray,Himmatnagar,bicycle,4.5
687,Cynthia Petty,Vapi,scooter,3.7
688,Suzanne Farmer,Deesa,bike,3.8
689,Mary Lopez,Godhra,bicycle,3.7
690,Jasmin Juarez,Ahmedabad,scooter,4.1
691,Ethan Gallagher,Kalol,scooter,4.8
692,Jeremy Morton,Jamnagar,bicycle,4.5
693,Janet Morgan,Ankleshwar,bicycle,3.6
694,Janet Patton,Vadodara,bicycle,4.2
695,Raymond Williams,Junagadh,bicycle,4.7
696,Teresa Brown,Botad,bicycle,4.4
697,Jeffrey Oliver,Morbi,scooter,4.4
698,Benjamin Hall,Rajkot,bike,4.5
699,Katelyn Escobar,Kalol,bicycle,3.8
700,Veronica Shelton,Anand,bicycle,4.6
701,Jennifer Stone,Vyara,bike,4.6
702,Michelle Sharp,Ankleshwar,bike,4.8
703,Frank Carter,Himmatnagar,bike,3.9
704,Alexander Johnson,Botad,bike,4.5
705,Abigail Costa,Gandhinagar,bicycle,4.6
706,Christina Alexander,Ankleshwar,bike,4.7
707,Alicia Ritter,Anand,bike,4.1
708,Patricia Sutton,Anand,scooter,4.0
709,Daniel Hartman,Morbi,bike,4.0
710,Cassandra Carpenter,Vadodara,bicycle,4.4
711,Mr. Terry Shea,Amreli,bicycle,4.0
712,Cody Ramirez,Vyara,bike,4.8
713,Courtney Castillo,Veraval,bike,4.7
714,Madison Best MD,Valsad,bike,4.6
715,Linda Brown,Amreli,bicycle,3.8
716,Brittany Walsh,Valsad,scooter,4.3
717,Jerry Mason,Bhavnagar,scooter,4.0
718,Anna Ayala,Anand,bike,4.1
719,Natalie Fletcher,Jamnagar,bicycle,4.1
720,Amanda Rodriguez,Porbandar,bike,4.7
721,Lori Washington,Dahod,bicycle,3.8
722,William Macdonald,Navsari,bike,4.6
723,Jennifer Barnett,Jamnagar,bike,3.8
724,William Thompson,Junagadh,bicycle,3.5
725,Elizabeth Perry,Surat,scooter,4.7
726,Kaitlin Williams,Gandhinagar,bicycle,4.2
727,Robert Ritter,Bhavnagar,scooter,3.8
728,Sonya Jennings,Rajkot,bike,4.3
729,David Stein,Ankleshwar,bike,4.7
730,Brenda Richardson,Kalol,bike,4.9
731,Joseph Russell DVM,Godhra,bike,4.0
732,Sean Boyer,Vyara,bike,4.8
733,Rachel Webster,Valsad,scooter,4.8
734,Xavier Mcintyre,Mehsana,scooter,4.5
735,Patrick Wright,Bharuch,bicycle,4.0
736,Kenneth Moss,Amreli,scooter,4.0
737,Jeffrey Huang,Junagadh,scooter,4.6
738,Brian Mills,Godhra,scooter,4.2
739,Robert Saunders,Palanpur,bike,4.4
740,Aaron Cortez,Rajkot,bicycle,3.6
741,Jason Oliver,Veraval,scooter,4.2
742,Priscilla Wyatt,Botad,bicycle,3.5
743,David Clark,Vyara,bicycle,4.3
744,Penny Patterson,Vadodara,bike,4.6
745,Katie Little DDS,Dahod,bicycle,4.0
746,Shawn Glenn,Vyara,scooter,4.6
747,Bryan Andrews,Palanpur,bike,3.9
748,Joseph Brady,Ankleshwar,scooter,4.0
749,Morgan Rosales,Dahod,bicycle,3.6
750,Carmen Taylor,Botad,bicycle,4.2
751,James Rodriguez,Surat,scooter,4.1
752,Patricia Singh,Porbandar,bike,3.9
753,Jonathan Peck,Junagadh,bike,4.5
754,Drew Davis,Jamnagar,scooter,4.4
755,Richard Meyer,Modasa,bike,4.5
756,Andrew Hobbs,Junagadh,scooter,3.9
757,Jessica Price,Surendranagar,bike,4.2
758,Christopher Kerr,Porbandar,scooter,4.4
759,Kevin Evans,Himmatnagar,bike,4.3
760,Kimberly Reed,Surendranagar,bike,4.9
761,Terry Hughes,Morbi,scooter,3.9
762,Kristina Davis,Himmatnagar,bicycle,4.5
763,Michele Yoder,Deesa,scooter,4.5
764,Eric Greene,Gandhinagar,bike,4.5
765,Douglas Kim,Bhavnagar,bicycle,4.4
766,Terry Trevino,Ahmedabad,bicycle,4.2
767,Douglas Martinez,Palanpur,bike,4.0
768,Amanda Tate,Vadodara,scooter,4.6
769,Alexander Mccarthy,Ahmedabad,bicycle,3.8
770,Michelle Walker,Dahod,bike,4.1
771,Sandra Salinas,Godhra,bike,4.2
772,Ruben Olsen,Bharuch,scooter,4.1
773,John Stephens,Vyara,scooter,4.3
774,Michael Johnson,Valsad,bike,3.6
775,Terry Brown,Jamnagar,bicycle,3.6
776,Erin Berry,Veraval,scooter,4.0
777,Jonathan Rosario,Deesa,scooter,4.5
778,Lance Jimenez,Vyara,bicycle,3.8
779,Jacqueline Brown,Porbandar,bicycle,4.6
780,Joel Trujillo,Rajkot,scooter,4.7
781,Derrick Henderson,Anand,scooter,4.4
782,Robert Steele,Amreli,scooter,4.9
783,Robert Rodriguez,Bharuch,bicycle,4.5
784,Natasha Marquez,Ankleshwar,scooter,3.7
785,Chelsey Curtis,Kalol,scooter,4.3
786,Brian Nolan,Veraval,bike,4.1
787,Heather Sanders,Palanpur,scooter,4.5
788,Lori Collins,Vyara,bike,3.8
789,Brian Bauer,Navsari,bicycle,4.2
790,Patrick Aguilar,Morbi,bike,4.8
791,Kenneth Carter,Junagadh,bicycle,4.6
792,David Hatfield,Valsad,scooter,3.7
793,Victoria Vincent,Porbandar,bike,4.4
794,Nicole Vang,Rajkot,bicycle,4.2
795,Kristina Cook,Mehsana,bike,3.6
796,Kimberly White,Junagadh,scooter,4.6
797,Matthew Knight,Ankleshwar,scooter,4.6
798,Kelly Savage,Deesa,bicycle,4.6
799,Alexander Casey,Ahmedabad,bicycle,4.5
800,Victor Johnson,Ahmedabad,bicycle,3.6
801,Mrs. Erin Robertson PhD,Ankleshwar,bicycle,4.0
802,Jeffrey Matthews,Kalol,bicycle,3.8
803,Ann Chavez,Kalol,bike,4.8
804,Stephanie Clark,Deesa,bike,3.7
805,Jacob Williams,Surat,bike,4.0
806,Jason Arnold,Godhra,scooter,4.6
807,Gary Harrell,Kalol,bicycle,4.5
808,April Fuller,Vadodara,bicycle,4.2
809,Paul Bryan,Ahmedabad,scooter,4.8
810,Kristen Austin,Vyara,bike,3.6
811,Stacy Bond,Surendranagar,scooter,4.5
812,Shane Jones,Vadodara,scooter,4.9
813,Rebecca Fox,Ahmedabad,scooter,4.8
814,Jason Ward,Dahod,bicycle,3.9
815,Trevor Mack,Anand,bike,3.9
816,Haley Hampton,Kalol,bike,4.6
817,Daisy Harris,Surendranagar,bicycle,4.7
818,Judy Taylor,Veraval,bicycle,4.6
819,Ricky Fuentes,Ahmedabad,scooter,4.2
820,Shannon Morris,Jamnagar,bike,4.1
821,John Evans,Palanpur,bike,4.0
822,Kelly Lawrence,Kalol,bicycle,4.8
823,Scott Macias,Rajkot,bike,4.7
824,Pamela Moore,Amreli,bicycle,3.5
825,Eric Hooper,Junagadh,bicycle,4.8
826,Micheal Lopez,Vadodara,scooter,3.7
827,Laura White,Surat,scooter,4.8
828,Kelly Hayes,Gandhinagar,scooter,4.5
829,Michael Williams DDS,Vyara,bike,4.2
830,Daniel Green,Palanpur,bike,4.6
831,Anthony Wyatt,Mehsana,bike,3.8
832,Ryan Mcmahon,Surat,bicycle,4.2
833,Patrick Black,Mehsana,scooter,3.5
834,Tonya Brown,Ahmedabad,bicycle,3.8
835,Jodi Conley,Deesa,bike,3.9
836,Dawn Harrell,Godhra,bicycle,3.6
837,Elizabeth Edwards,Vapi,bike,4.4
838,Stephanie Kline,Surat,bicycle,4.8
839,Jennifer Rhodes,Himmatnagar,bike,4.9
840,Amanda Johnson,Valsad,bike,4.2
841,Teresa Ochoa,Deesa,scooter,4.2
842,Dr. Roy Cline,Bharuch,bike,4.2
843,Edward Kelly,Nadiad,bicycle,3.6
844,Daniel Strong,Navsari,bike,4.1
845,Karen Thompson,Surat,bicycle,4.3
846,Keith Mcneil,Palanpur,bicycle,4.1
847,Steven Nelson,Godhra,scooter,4.1
848,Emily Small,Porbandar,bike,3.8
849,Joseph Gibson,Gandhinagar,bicycle,3.8
850,April Le,Jamnagar,bicycle,4.6
851,Stefanie Hays,Junagadh,scooter,4.4
852,Thomas Bailey,Morbi,bicycle,3.7
853,Matthew Thomas,Vyara,bike,4.8
854,Lindsey Lopez,Vapi,scooter,4.5
855,Edward Hayes,Vyara,bike,4.5
856,Brian Hicks,Junagadh,bicycle,3.8
857,Nicholas Benitez,Porbandar,scooter,4.2
858,Ashley Mathis,Rajkot,scooter,3.8
859,Samantha Perez,Bhavnagar,bike,4.8
860,Melinda Jones,Amreli,bicycle,4.5
861,Kristin Moran,Kalol,scooter,4.9
862,David Hutchinson,Vyara,bicycle,4.0
863,Victor Myers,Porbandar,bike,3.8
864,Shawn Gentry,Anand,bike,4.0
865,Nicole Chan,Palanpur,scooter,4.1
866,Caleb Martin,Morbi,bicycle,4.8
867,Erin Rasmussen,Morbi,bike,3.8
868,Brandy Cruz,Ahmedabad,bike,4.0
869,Kimberly Glenn,Vapi,bicycle,3.5
870,Brent Bentley,Vapi,scooter,4.6
871,James Jones,Anand,scooter,4.1
872,Travis Smith,Valsad,bicycle,4.8
873,Jennifer Galloway,Vyara,bicycle,4.6
874,Todd Watson,Porbandar,scooter,4.6
875,Marcus Smith,Kalol,bicycle,4.5
876,Rodney Ayala,Ankleshwar,bike,4.1
877,Jeffrey Livingston,Godhra,scooter,4.5
878,Denise Bryant,Surat,scooter,3.7
879,Stephen Taylor,Anand,bike,4.0
880,Daniel Alexander,Mehsana,bicycle,4.1
881,Todd Rose,Palanpur,scooter,4.6
882,Tammy Holmes,Palanpur,bicycle,4.4
883,Robin Reed,Mehsana,bicycle,4.0
884,Janet Sanchez,Jamnagar,scooter,4.7
885,Timothy Gallagher,Valsad,scooter,3.9
886,Samantha Williams,Gandhinagar,bike,3.9
887,Stacey Thomas,Ankleshwar,bike,4.5
888,Joseph Mckee,Rajkot,bicycle,3.7
889,Kathryn Sanchez,Anand,bike,3.5
890,Amber Moran,Ahmedabad,scooter,4.8
891,Karen Brooks,Bhavnagar,bicycle,4.1
892,Zachary Blankenship,Rajkot,bike,4.0
893,Heather Jones,Bharuch,bicycle,3.7
894,Jessica Wong,Morbi,bike,3.6
895,Annette Jackson,Rajkot,bicycle,4.2
896,Antonio Bell,Himmatnagar,bicycle,4.7
897,Lauren Savage,Rajkot,bike,4.8
898,Brandon Adams,Deesa,bicycle,4.3
899,Angela Cunningham,Deesa,bike,3.8
900,Kenneth Ross,Vyara,bicycle,3.8
901,Shelly Adams,Vyara,scooter,4.6
902,Christopher Meyer,Surat,scooter,3.6
903,Paul Russo,Botad,bicycle,3.8
904,Mark Vasquez,Dahod,scooter,4.0
905,Courtney Herman,Bharuch,bicycle,4.2
906,Michelle Evans,Vapi,bike,3.9
907,Robert Rodriguez,Himmatnagar,bicycle,3.6
908,Michael Foster,Dahod,bicycle,4.1
909,Elizabeth West,Kalol,bicycle,4.2
910,Kyle Jackson,Porbandar,scooter,4.6
911,Christian Allen,Himmatnagar,bicycle,4.3
912,Melanie Bailey,Surat,bicycle,4.6
913,William Howard,Patan,bicycle,4.7
914,Heather Pitts,Bharuch,scooter,4.2
915,Nina Johnson,Surat,bicycle,4.5
916,Nicholas Luna,Kalol,bike,4.1
917,Mary Foley,Amreli,bike,4.1
918,Dawn Lopez DVM,Rajkot,bicycle,4.0
919,John Grant,Surendranagar,scooter,4.6
920,Abigail Davis,Surendranagar,bicycle,4.2
921,Stacy Sanchez,Veraval,bicycle,4.6
922,Mr. Joel Andrews Jr.,Palanpur,bicycle,3.7
923,Jasmine Mack,Nadiad,bike,4.0
924,Crystal Calhoun,Mehsana,bike,4.5
925,Chad Chambers,Surat,bicycle,4.4
926,Jerome Adams,Kalol,bike,4.7
927,Danielle Evans,Navsari,bike,3.6
928,Michelle Jones,Mehsana,bike,4.3
929,Katherine Henderson,Surendranagar,bicycle,4.3
930,Ruben Skinner,Himmatnagar,bike,4.9
931,Matthew Stewart,Valsad,bicycle,4.7
932,Jennifer Bernard,Dahod,bike,4.0
933,Kathryn Sanford,Nadiad,bike,4.1
934,Jacqueline Melton,Gandhinagar,bicycle,3.9
935,Matthew Johnson,Vyara,bicycle,3.8
936,Scott Yang,Rajkot,bicycle,3.7
937,Mitchell Meyer,Morbi,bicycle,3.7
938,Laura Brennan,Patan,scooter,4.5
939,Emily White,Himmatnagar,bicycle,3.9
940,Sandra George,Patan,bike,4.6
941,Brittany Turner,Gandhinagar,bike,4.2
942,Kelsey Estes,Ankleshwar,bicycle,3.6
943,Edward Smith,Valsad,scooter,3.6
944,Cindy Daniels,Gandhinagar,bike,3.6
945,Daniel Bowen,Nadiad,bike,4.5
946,Dr. Rachel Yang,Vadodara,bike,3.7
947,Christine Bradley,Deesa,bike,4.6
948,Ryan Norton,Anand,bicycle,4.6
949,Richard Lucas,Bhavnagar,bike,4.4
950,Rebecca Hall,Junagadh,scooter,4.2
951,Barry Rowe,Deesa,bike,3.8
952,Chad Morales,Porbandar,bike,3.7
953,Kristina Mayer,Bharuch,bike,4.8
954,Shelby Adams,Ahmedabad,bicycle,4.9
955,Thomas Kaiser,Rajkot,bike,3.7
956,Michele Morales,Veraval,bicycle,4.5
957,Connor Castro,Jamnagar,scooter,4.2
958,Tamara Johns,Veraval,bike,4.4
959,Kyle Anderson,Himmatnagar,bike,3.6
960,Robert Meyer,Valsad,bike,4.1
961,Morgan Lewis,Rajkot,bike,3.5
962,Brian Woods,Palanpur,bicycle,3.9
963,David Marsh,Patan,bicycle,4.5
964,Gerald Mcneil,Valsad,bike,4.0
965,James Greene,Vyara,bicycle,3.8
966,Sheila Gonzalez,Nadiad,scooter,4.4
967,Michael Martin,Vyara,bicycle,4.2
968,Benjamin Smith,Palanpur,bike,4.6
969,April Simmons,Morbi,bike,3.5
970,Charlene Mays,Morbi,scooter,4.8
971,Joseph Huff,Bharuch,bicycle,4.9
972,Peter Carlson,Patan,scooter,4.1
973,Nicole Weber,Morbi,bicycle,3.9
974,Sarah Johnston,Patan,scooter,4.2
975,Cassandra York,Patan,bicycle,4.3
976,Rebecca Hartman,Rajkot,bike,3.6
977,Rebecca Santana,Bhavnagar,bicycle,4.2
978,Joshua Smith,Rajkot,bicycle,4.6
979,Dr. Robert Smith DVM,Valsad,scooter,4.9
980,Heather Walker,Dahod,bike,4.8
981,Nicole Walker,Amreli,bike,4.3
982,Carolyn Reed,Junagadh,scooter,4.2
983,Stephen Hines,Anand,bicycle,4.2
984,Amanda Berg,Dahod,bicycle,3.9
985,Tony Gonzales MD,Jamnagar,scooter,3.7
986,Cindy Robinson,Vyara,bicycle,3.9
987,Douglas Nixon,Modasa,scooter,3.8
988,Adrian Bowman,Himmatnagar,bicycle,4.5
989,Angel Taylor,Deesa,scooter,4.3
990,Lauren Campbell,Modasa,bike,3.8
991,Samantha Whitney,Bharuch,bicycle,4.0
992,Jessica Hendrix,Deesa,bicycle,3.6
993,Edward Peterson,Amreli,scooter,4.4
994,Megan Aguirre,Rajkot,scooter,4.3
995,Kimberly Dudley,Gandhinagar,bike,4.6
996,Jose Dennis,Surat,bike,4.3
997,Angela Fernandez,Botad,bicycle,3.6
998,William Knight,Surendranagar,bicycle,3.8
999,Daniel Perez,Porbandar,scooter,4.5
1000,Nicole Porter,Porbandar,bike,4.1
1001,Allison Ewing,Valsad,scooter,4.7
1002,Kayla West,Nadiad,scooter,4.2
1003,Mary Dunn,Valsad,bike,3.9
1004,Jacob Adams,Navsari,scooter,4.0
1005,Dawn Smith,Surendranagar,bike,4.9
1006,Laura Taylor,Bharuch,bicycle,4.2
1007,Gwendolyn Walters,Mehsana,scooter,4.4
1008,Barbara Payne,Deesa,scooter,4.6
1009,Sarah Henderson,Modasa,bike,4.1
1010,Dominique Larson,Bhavnagar,bike,4.2
1011,Anna Briggs,Ankleshwar,bike,4.8
1012,Gina Flowers,Nadiad,bicycle,4.5
1013,Shirley Gibson,Jamnagar,scooter,4.0
1014,Molly Moreno,Vyara,bicycle,4.7
1015,Karen Rogers,Ahmedabad,scooter,4.6
1016,Christopher Oliver,Bhavnagar,scooter,4.0
1017,Anne Shepherd,Himmatnagar,scooter,4.5
1018,Lee Kaiser,Botad,bike,3.8
1019,Robert Campbell,Junagadh,scooter,4.8
1020,Jessica Jensen,Morbi,bike,3.6
1021,Carolyn Zuniga,Bharuch,scooter,4.3
1022,Kenneth Rivers,Bharuch,bike,3.7
1023,Glenn Payne,Amreli,bicycle,3.8
1024,Miranda Mercer,Bhavnagar,scooter,3.9
1025,Ashley James,Jamnagar,scooter,4.9
1026,Sarah Moses,Dahod,bicycle,4.8
1027,Jennifer Pineda,Kalol,bike,4.2
1028,Samuel Gordon,Bhavnagar,scooter,4.8
1029,Christine Peck,Rajkot,bicycle,4.7
1030,Samuel Wilson,Amreli,bike,4.5
1031,Breanna Gibson,Deesa,bike,4.7
1032,Jason Perez,Surat,scooter,4.6
1033,Mario Mitchell DDS,Navsari,bike,4.9
1034,Michael Powers,Anand,scooter,4.2
1035,Joseph Kennedy,Surendranagar,bicycle,4.0
1036,Mark Diaz,Junagadh,bike,4.8
1037,Melissa Crane,Vadodara,bike,4.3
1038,Cindy Alexander,Surendranagar,bicycle,4.3
1039,Robert Thompson,Ankleshwar,bicycle,4.3
1040,Curtis Spencer,Vyara,bike,3.8
1041,Paul Vincent,Modasa,bicycle,4.1
1042,Bruce Snyder,Himmatnagar,bike,4.7
1043,James Jones,Junagadh,scooter,4.4
1044,Dan Welch,Deesa,bike,4.0
1045,Brooke Carter,Bhavnagar,bike,4.5
1046,Michael Powers,Modasa,bicycle,4.0
1047,Ronald Cline,Junagadh,scooter,4.1
1048,Linda Holloway,Ahmedabad,bicycle,3.7
1049,James Meyer,Anand,bicycle,3.5
1050,Kimberly Stout,Valsad,scooter,3.6
1051,Shane Bruce,Veraval,bike,4.2
1052,Julie Lee,Surendranagar,bicycle,4.5
1053,Nancy Schwartz,Nadiad,bike,4.7
1054,Stacie Alvarez,Morbi,scooter,4.5
1055,James Davis,Vapi,bike,4.6
1056,Jodi Roberts,Gandhinagar,scooter,3.7
1057,Emily Ward,Jamnagar,scooter,4.6
1058,Chad Young,Ankleshwar,bicycle,3.8
1059,David Mullen,Morbi,scooter,4.2
1060,Rhonda Huerta,Valsad,bike,3.9
1061,Danielle Jones,Anand,bike,3.9
1062,Jeffrey Garcia,Dahod,scooter,4.2
1063,Michael Campbell,Gandhinagar,bike,3.5
1064,Richard Yates,Anand,bike,4.0
1065,Amanda Lowe,Junagadh,bicycle,3.6
1066,Jennifer Fleming,Dahod,bicycle,4.6
1067,Alan Flowers,Surat,bicycle,3.6
1068,Connor Ortega,Ankleshwar,scooter,4.4
1069,Megan Bennett MD,Valsad,bicycle,4.6
1070,Matthew Harris,Surat,bicycle,3.7
1071,Betty Peterson,Veraval,scooter,4.3
1072,Colleen Porter,Surat,scooter,4.6
1073,Natalie Henry,Junagadh,bicycle,3.6
1074,Jay Young,Patan,scooter,4.5
1075,Rebecca Massey,Palanpur,bike,3.6
1076,Andrew Holmes,Amreli,bike,4.2
1077,Kenneth Pierce,Vapi,bike,4.2
1078,Marcus Lynch,Surendranagar,bicycle,4.4
1079,Cory Buchanan,Godhra,bicycle,4.7
1080,Sarah Smith DDS,Deesa,bike,3.7
1081,Donna Harmon,Ahmedabad,bike,4.7
1082,Lori Smith,Deesa,scooter,3.6
1083,Sarah Diaz,Gandhinagar,bike,4.1
1084,Matthew Escobar,Ankleshwar,scooter,4.6
1085,Brent Miller,Junagadh,bike,3.5
1086,Margaret Cardenas,Ankleshwar,scooter,3.6
1087,Erika Powell,Godhra,bike,3.7
1088,Crystal Terry,Kalol,bicycle,4.6
1089,Sara Johnson,Jamnagar,scooter,3.9
1090,Charles Gray,Vapi,bicycle,4.2
1091,Janet Campbell,Patan,bicycle,4.7
1092,Brian Jackson,Navsari,scooter,4.1
1093,Kathy Franco,Botad,bike,3.8
1094,Ashley Cooper,Palanpur,bicycle,3.5
1095,Joan Anderson,Modasa,bicycle,4.5
1096,Gary Smith,Nadiad,scooter,4.0
1097,Emily Horton,Porbandar,scooter,4.6
1098,Barry Garrett,Morbi,bike,4.2
1099,Michael White,Veraval,scooter,4.2
1100,Christopher Wilson,Ahmedabad,bicycle,4.0
1101,Elizabeth Mason,Gandhinagar,bicycle,4.2
1102,Matthew Thomas,Vadodara,bicycle,4.5
1103,Michael Smith,Rajkot,scooter,4.2
1104,Kaitlyn Roth,Godhra,bike,4.1
1105,Aaron Bruce,Ankleshwar,bicycle,4.2
1106,Valerie Walker,Bhavnagar,bicycle,4.4
1107,Jonathan Hicks,Vyara,scooter,4.5
1108,Katherine Mcintyre,Patan,bike,3.9
1109,Angel Mann,Dahod,scooter,3.7
1110,George Jones,Valsad,scooter,4.4
1111,Elizabeth Mcgrath,Anand,bicycle,4.6
1112,Stephanie Beard,Valsad,bicycle,4.7
1113,Eric Gonzales,Modasa,bike,4.3
1114,Walter Burgess,Valsad,bicycle,4.3
1115,Douglas Liu,Modasa,scooter,4.8
1116,Christopher Campos,Bhavnagar,scooter,4.8
1117,Elizabeth Henson,Jamnagar,scooter,3.9
1118,Patricia Dunn,Jamnagar,bicycle,4.2
1119,Lynn Ramsey,Veraval,bike,4.7
1120,Lisa Campbell,Nadiad,scooter,3.9
1121,Jonathan Gross DDS,Nadiad,scooter,4.2
1122,Kevin Figueroa,Palanpur,bicycle,3.8
1123,Jeffrey Hughes,Rajkot,bicycle,4.7
1124,Amanda Martin,Himmatnagar,scooter,4.0
1125,Edward Kemp,Junagadh,bicycle,4.9
1126,Scott Cross,Vadodara,bike,3.6
1127,Michael Zimmerman,Vapi,bike,4.5
1128,Judith Mcbride MD,Vapi,scooter,3.5
1129,Emily Best,Palanpur,bicycle,4.0
1130,Tammy Anderson,Modasa,scooter,3.9
1131,Austin Perez,Dahod,bike,4.5
1132,Morgan Gardner,Bhavnagar,bike,4.5
1133,Alexandra Miller,Himmatnagar,bike,4.6
1134,Jason Zimmerman,Valsad,bike,3.8
1135,Phillip Anderson,Godhra,bike,4.8
1136,Sabrina Mejia,Vyara,scooter,4.1
1137,Heather Arias,Bhavnagar,scooter,3.8
1138,Cheyenne Manning,Anand,bike,4.5
1139,Emma Wheeler,Veraval,bicycle,4.2
1140,Tony Smith,Porbandar,bike,4.1
1141,John Blake,Jamnagar,bicycle,3.8
1142,Dustin Castillo,Jamnagar,scooter,3.7
1143,Amanda Young,Morbi,scooter,4.5
1144,Christopher Carroll,Surat,bicycle,4.6
